mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,zcr,spectral_centroid,spectral_bandwidth,spectral_rolloff,mos,audio_id
-321.4518737792969,11.320732116699219,-35.33192825317383,0.2472376972436905,-37.986854553222656,-3.1194679737091064,-16.767745971679688,-20.2142333984375,-4.498083591461182,-32.37029266357422,-10.727607727050781,-12.87176513671875,1.7305806875228882,0.0679650604724884,0.16594972200920247,2074.414278025672,1602.9771677065844,3831.719708588957,4.0,sys0012-utt1087
-335.04107666015625,12.048309326171875,-34.887237548828125,5.704829216003418,-35.0109748840332,-7.683888912200928,-20.892221450805664,-15.118742942810059,-2.6876909732818604,-25.032432556152344,-2.355156421661377,-7.32140588760376,-7.560083866119385,0.048745982348918915,0.19444027110042736,2310.368443841825,1670.8639755794957,4109.375,2.2,sys0012-utt1088
-307.086669921875,22.436725616455078,-31.171241760253906,1.5948419570922852,-36.78782272338867,-3.6036012172698975,-22.45821189880371,-21.17094612121582,-2.334632635116577,-31.45217514038086,-12.053808212280273,-21.961193084716797,-11.82897663116455,0.06318867206573486,0.14300228851010102,1972.947751772844,1649.448148731654,3794.58648989899,3.6,sys0012-utt1089
-436.6767883300781,14.710165977478027,-26.64293098449707,4.007353782653809,-19.118436813354492,-2.7747881412506104,-14.559391021728516,-6.561294078826904,-0.913155198097229,-20.474580764770508,-4.803908824920654,-8.847012519836426,-8.424949645996094,0.029473893344402313,0.2519572282037815,2689.2359716880865,1925.4840149502368,4861.08193277311,3.2,sys0012-utt1090
-391.01483154296875,12.022444725036621,-29.280105590820312,0.9900463819503784,-36.779930114746094,-6.917028427124023,-12.285983085632324,-18.248046875,-3.405457019805908,-25.54743766784668,-10.683759689331055,-19.366439819335938,-4.09589958190918,0.05603152513504028,0.1720246920620438,2124.557751206675,1691.1910395296384,3859.831204379562,3.8,sys0012-utt1091
-338.3110656738281,61.617733001708984,-9.233970642089844,2.4752728939056396,-24.534103393554688,1.8073058128356934,-9.707764625549316,-22.549274444580078,-3.9786887168884277,-25.992067337036133,-16.660268783569336,-21.3220272064209,-6.151249885559082,0.042497776448726654,0.08051990327380952,1547.336320033862,1694.972487594645,3054.811507936508,3.0,sys0012-utt1092
-429.3007507324219,23.441850662231445,-9.798906326293945,17.014219284057617,-24.625608444213867,2.0633907318115234,-3.5802881717681885,-14.576164245605469,-6.15703821182251,-19.16541290283203,-13.672990798950195,-16.18351936340332,-5.1965484619140625,0.025721948593854904,0.16745095724587913,2168.9312952703845,1791.44672876172,4099.888392857143,4.8,sys0012-utt1093
-407.5397644042969,16.08805274963379,-25.36951446533203,5.7662835121154785,-23.119823455810547,-5.755100250244141,-20.324310302734375,-7.476917266845703,0.6828646063804626,-25.385528564453125,-10.59608268737793,-12.131385803222656,-7.397329330444336,0.03160099685192108,0.19941351386938203,2350.2446179367334,1809.7085148253132,4426.659058988764,3.2,sys0012-utt1094
-315.7027587890625,24.090543746948242,-24.368335723876953,1.865132451057434,-30.482868194580078,-4.380575656890869,-20.868881225585938,-16.854307174682617,-3.2664568424224854,-28.869983673095703,-12.58596420288086,-15.746105194091797,-10.239973068237305,0.0449223592877388,0.19455893208661418,2229.151491676418,1726.6454864973362,4039.5546259842517,5.0,sys0012-utt1095
-312.69708251953125,8.369203567504883,-34.96273422241211,0.6493709087371826,-43.5828742980957,-1.2519948482513428,-21.23725700378418,-24.36534881591797,1.4546937942504883,-33.661285400390625,-6.7981367111206055,-18.632492065429688,-15.097373962402344,0.07396002858877182,0.13847056606359648,2004.5127744730148,1607.4413207885837,3771.3815789473683,4.4,sys0012-utt1096
-322.621826171875,15.289300918579102,-36.63519287109375,-7.225532054901123,-45.43928527832031,-1.8412599563598633,-25.1231689453125,-22.07476806640625,-0.8445330858230591,-33.36078643798828,-11.944414138793945,-24.459012985229492,-9.672505378723145,0.07532641291618347,0.13969494047619047,1892.7663083481755,1594.904802520393,3730.5152529761904,3.0,sys0012-utt1097
-328.37420654296875,17.416994094848633,-16.085948944091797,12.163887023925781,-35.270748138427734,-7.072096347808838,-13.501091957092285,-22.438976287841797,-10.13892936706543,-32.12477111816406,-12.608484268188477,-22.470630645751953,-8.062087059020996,0.05032512545585632,0.14440317622950818,2092.1400430836175,1699.4402142856202,3709.2725409836066,4.0,sys0012-utt1098
-322.1805419921875,26.114574432373047,-19.7476806640625,5.530062675476074,-32.11624526977539,-3.277754783630371,-15.34237289428711,-18.07759666442871,-4.184778690338135,-34.777748107910156,-13.064727783203125,-17.992631912231445,-10.825105667114258,0.04711507260799408,0.16802215576171875,2083.6138934704954,1687.3168907040342,3758.48388671875,4.0,sys0012-utt1099
-385.86322021484375,3.4077022075653076,-24.470918655395508,14.432597160339355,-34.71703338623047,-13.1264066696167,-3.7630839347839355,-13.8851957321167,-12.119918823242188,-21.189571380615234,-5.030027866363525,-1.6578768491744995,20.173227310180664,0.04505208134651184,0.17422921316964285,2202.8249749714228,1711.4439726712126,3801.4322916666665,2.8,sys0012-utt1100
-337.9410705566406,18.95661163330078,-40.93842315673828,-16.60747718811035,-51.65201950073242,7.040311336517334,-17.412120819091797,-29.9543399810791,3.4066476821899414,-32.46742630004883,-5.063352108001709,-22.765348434448242,-18.328941345214844,0.07381995767354965,0.09828071853741496,1720.377876842608,1547.7757467305173,3529.815051020408,4.4,sys0012-utt1101
-384.1258850097656,18.414846420288086,-23.10797691345215,-0.3374274671077728,-31.11048126220703,4.707873821258545,-13.978711128234863,-14.880331039428711,-4.127691745758057,-25.03387451171875,-5.2764410972595215,-16.196531295776367,-11.827876091003418,0.04005443677306175,0.19995947597789115,2296.331482485226,1742.0186916070716,4182.18537414966,4.0,sys0012-utt1102
-337.0210876464844,18.852502822875977,-31.23009490966797,1.5724551677703857,-36.21124267578125,7.32132625579834,-16.030839920043945,-17.730058670043945,-2.8914573192596436,-29.53464698791504,-5.917255878448486,-19.264747619628906,-13.353495597839355,0.040814030915498734,0.1832658531021898,2187.14445512437,1641.7974318730974,3984.888229927007,4.0,sys0012-utt1103
-335.0469665527344,10.70562744140625,-21.66265869140625,10.47581672668457,-37.28607177734375,-3.879145622253418,-24.68531608581543,-18.146535873413086,-4.807088851928711,-32.669715881347656,-11.063720703125,-16.77410888671875,-10.008657455444336,0.04475613683462143,0.1583015382751938,2189.686217220029,1651.9380292137105,3932.2311046511627,4.0,sys0012-utt1104
-432.947265625,20.759933471679688,1.0838994979858398,23.42205238342285,-20.769092559814453,1.4622780084609985,-5.433224201202393,-16.806325912475586,-9.84990406036377,-19.543975830078125,-14.666908264160156,-19.35137939453125,-5.003538608551025,0.02793397381901741,0.17200675843253968,2199.250298114787,1847.4234229535805,4213.045634920635,3.0,sys0012-utt1105
-404.0107116699219,28.0604248046875,-5.9876322746276855,16.263946533203125,-23.63994789123535,-2.055299997329712,-6.201050281524658,-19.34154510498047,-4.703094005584717,-22.278667449951172,-15.399391174316406,-20.010814666748047,-7.362340927124023,0.036118704825639725,0.13049788501381215,1981.3317365285868,1842.92076923981,3971.3829419889503,4.0,sys0012-utt1106
-302.9468688964844,20.869205474853516,-41.703163146972656,-1.34050452709198,-39.37571716308594,-4.015811920166016,-17.096784591674805,-18.627500534057617,-2.10271954536438,-36.77369689941406,-10.197864532470703,-8.533181190490723,5.010293960571289,0.07082359492778778,0.15707608588836477,1940.5130668282447,1537.524841166113,3530.856918238994,4.0,sys0012-utt1107
-395.1767578125,15.600249290466309,-12.464507102966309,14.134974479675293,-31.92185401916504,-1.7224488258361816,-5.4539947509765625,-19.776691436767578,-9.684401512145996,-23.30278778076172,-11.493764877319336,-22.83888053894043,-6.700695514678955,0.032755400985479355,0.15817361349587913,2105.7252904127345,1755.5370713441093,3879.120879120879,3.0,sys0012-utt1108
-349.02349853515625,34.39112854003906,-28.840845108032227,-8.39285659790039,-30.008325576782227,4.822028160095215,-26.431337356567383,-18.4349422454834,2.5884902477264404,-30.206762313842773,-13.83128833770752,-22.488468170166016,-16.615175247192383,0.038629740476608276,0.13752026827830188,1818.8287839629168,1623.443709356424,3558.2252358490564,4.0,sys0012-utt1109
-376.7392883300781,18.73253631591797,-37.23447799682617,-4.3612446784973145,-32.53861999511719,2.144108295440674,-20.50328826904297,-14.345882415771484,2.1130216121673584,-27.17469024658203,-7.110204219818115,-15.26865291595459,-9.386237144470215,0.05075579509139061,0.19352213541666666,2211.2769229900046,1702.898247853455,4171.236242138365,3.0,sys0012-utt1110
-329.126220703125,15.299368858337402,-18.509981155395508,14.21956729888916,-36.540382385253906,-7.401666164398193,-13.651328086853027,-21.542888641357422,-9.471892356872559,-31.826915740966797,-12.58328628540039,-22.158300399780273,-7.154324054718018,0.0484650544822216,0.15556398502066116,2139.7662272487373,1673.2133744569012,3757.4896694214876,4.0,sys0012-utt1111
-335.6357727050781,23.029333114624023,-44.58284378051758,-3.475893020629883,-35.63429260253906,3.5437521934509277,-24.550628662109375,-18.416505813598633,-2.1102871894836426,-31.252185821533203,-8.043915748596191,-19.838607788085938,-4.301673889160156,0.05646006017923355,0.16694044908940397,1954.9046318818737,1539.9964601900251,3690.0351821192053,3.0,sys0012-utt1112
-388.7049865722656,33.34185028076172,-8.232812881469727,8.545196533203125,-21.928953170776367,4.107851028442383,-8.812671661376953,-14.501100540161133,-5.5544209480285645,-22.71577262878418,-13.243700981140137,-19.75792694091797,-8.832539558410645,0.032587338238954544,0.14097002518078514,2002.6511005134046,1771.5892326654498,3894.0470041322315,3.0,sys0012-utt1113
-361.2380065917969,5.962507247924805,-31.799827575683594,18.922203063964844,-35.48836898803711,-7.6377339363098145,-23.66938018798828,-12.976948738098145,-5.861126899719238,-31.334468841552734,-11.801140785217285,-13.281798362731934,-4.891080856323242,0.03367166221141815,0.18976040544181033,2388.9127200754806,1688.6211709121412,4261.247306034483,4.0,sys0012-utt1114
-332.4619445800781,29.77650260925293,-32.79137420654297,-3.3109421730041504,-31.277389526367188,-0.7621492743492126,-23.20806312561035,-17.835533142089844,0.16707059741020203,-29.612295150756836,-13.545866966247559,-19.93667221069336,-11.978211402893066,0.04464752599596977,0.14765800168161436,1913.570034604019,1625.4948573298007,3645.8800448430493,4.0,sys0012-utt1115
-360.78448486328125,21.300155639648438,-36.51158905029297,-1.8900129795074463,-33.70615768432617,-0.7468594312667847,-23.336639404296875,-11.822296142578125,2.868866443634033,-23.22892951965332,-1.4456747770309448,-5.902599811553955,-7.936258792877197,0.031021220609545708,0.188507080078125,2219.6009316918107,1642.8961537506996,3913.155691964286,3.0,sys0012-utt1116
-351.308349609375,3.4770612716674805,-29.626007080078125,6.459913730621338,-34.15234375,-9.25529670715332,-14.255717277526855,-12.527204513549805,-5.660892963409424,-27.889379501342773,-9.179078102111816,-9.69461727142334,7.736192226409912,0.055742207914590836,0.1839016751126126,2299.30152240176,1725.2062841161323,4172.684403153153,3.0,sys0012-utt1117
-340.0088195800781,20.289594650268555,-19.458574295043945,18.775724411010742,-30.47879409790039,-6.336084842681885,-16.823091506958008,-17.012346267700195,-6.022037982940674,-31.259815216064453,-15.216856002807617,-21.395769119262695,-9.20234203338623,0.048912081867456436,0.16231282552083334,2097.619991054717,1672.3392211238452,3857.892071759259,4.0,sys0012-utt1118
-366.26263427734375,23.077760696411133,-37.287601470947266,0.7928009629249573,-30.734086990356445,-7.4423136711120605,-21.091096878051758,-14.596527099609375,-1.5269286632537842,-23.340538024902344,-4.637340068817139,-7.172800064086914,-5.803360939025879,0.03659072145819664,0.18187213766163793,2178.9624454358795,1707.8592682511685,4016.2311422413795,2.4,sys0012-utt1119
-331.7699279785156,15.449739456176758,-21.73575210571289,8.61031723022461,-37.07445526123047,-3.5741653442382812,-23.687849044799805,-19.41543960571289,-5.161131381988525,-32.604007720947266,-11.829309463500977,-17.2838191986084,-8.998046875,0.04293070361018181,0.1597663820251938,2158.0445924354385,1656.3893684977486,3884.5082364341083,4.2,sys0012-utt1120
-326.21649169921875,24.586896896362305,-31.8537654876709,3.5869498252868652,-31.00136375427246,-3.053652048110962,-19.152151107788086,-16.80974006652832,0.03674577549099922,-29.98064422607422,-11.118061065673828,-19.451936721801758,-5.037428379058838,0.048998575657606125,0.15763786247184686,2005.934094018267,1620.3088001577594,3642.1734234234236,4.6,sys0012-utt1121
-372.69781494140625,-5.305835247039795,-16.214313507080078,17.80953025817871,-40.11188507080078,-23.782669067382812,-10.995728492736816,-22.611976623535156,-12.632140159606934,-30.442424774169922,-16.71013832092285,-22.413074493408203,9.330805778503418,0.064010851085186,0.09618784215328467,1841.7715914119108,1746.8614584854827,3584.397810218978,2.8,sys0012-utt1122
-382.7557067871094,-0.1786261945962906,-22.769283294677734,17.696630477905273,-37.92341613769531,-13.336808204650879,-10.029740333557129,-21.02233123779297,-10.510354042053223,-26.829452514648438,-8.007134437561035,-19.106555938720703,-4.047885894775391,0.05430057644844055,0.16510564630681818,2165.829316908063,1733.0942538251918,3977.8861053719006,3.4,sys0012-utt1123
-344.9742431640625,37.062992095947266,-29.56508445739746,9.135098457336426,-35.31210708618164,-3.1347413063049316,-17.33893394470215,-14.556955337524414,-4.444159507751465,-33.235347747802734,-11.890859603881836,-19.65752601623535,-8.10315990447998,0.04548977315425873,0.12418882308467742,1778.1136908082847,1535.953161369145,3341.3558467741937,4.8,sys0012-utt1124
-354.44390869140625,30.008621215820312,-17.655302047729492,3.9248852729797363,-23.19632339477539,8.116827964782715,-18.079540252685547,-10.362646102905273,-4.456047534942627,-26.709657669067383,-10.10419750213623,-16.656131744384766,-9.524001121520996,0.032975465059280396,0.18418305495689655,2239.9930214474257,1731.5608099925632,4076.239224137931,4.0,sys0012-utt1125
-332.0466613769531,35.68568801879883,-26.509654998779297,-2.50211501121521,-27.75847053527832,1.1876689195632935,-17.66951560974121,-24.39066505432129,-3.477264642715454,-31.4508056640625,-13.590579986572266,-20.809879302978516,-8.80211353302002,0.04384787753224373,0.15671314912683823,1935.2833706108306,1651.7204624923033,3506.204044117647,4.8,sys0012-utt1126
-340.4088439941406,20.4457950592041,-32.42155456542969,5.204431533813477,-33.140357971191406,-6.268972396850586,-22.72381591796875,-14.359099388122559,-0.45962822437286377,-30.65092658996582,-11.577825546264648,-16.107210159301758,-11.773577690124512,0.041854098439216614,0.1784809207128099,2152.2683200632473,1675.4346765170462,4001.355888429752,4.2,sys0012-utt1127
-332.53997802734375,25.815425872802734,-26.521841049194336,1.9865800142288208,-33.90053176879883,-3.167065382003784,-20.06682014465332,-20.20041275024414,-3.5984079837799072,-32.3233642578125,-12.332111358642578,-17.830547332763672,-6.942338466644287,0.04349731653928757,0.16209810697115384,2072.8263873877586,1643.26878207299,3767.1875,4.4,sys0012-utt1128
-337.70806884765625,19.727367401123047,-36.268123626708984,-1.6916439533233643,-38.85476303100586,-0.9945382475852966,-18.815677642822266,-23.84576416015625,-2.2245795726776123,-34.5364990234375,-11.584168434143066,-15.088349342346191,3.5168700218200684,0.058649782091379166,0.1250064673013245,1859.0824074490108,1566.096431483293,3484.271523178808,4.2,sys0012-utt1129
-316.16436767578125,12.151834487915039,-23.974620819091797,9.488543510437012,-36.29536819458008,-7.182125568389893,-24.361513137817383,-20.341567993164062,-5.005918979644775,-34.87162780761719,-11.867679595947266,-16.461910247802734,-11.875346183776855,0.06229735538363457,0.15848763533464566,2094.2718570155625,1618.9344227233805,3872.6008858267714,2.8,sys0012-utt1130
-326.011474609375,48.98291015625,-36.07958221435547,-2.613746166229248,-25.301589965820312,-0.6594168543815613,-21.497941970825195,-15.276444435119629,1.7199478149414062,-31.735742568969727,-10.262687683105469,-21.212223052978516,-12.142120361328125,0.04755113273859024,0.11295324427480916,1693.0949291429395,1561.6262018311015,3244.453721374046,4.0,sys0012-utt1131
-357.2248840332031,27.731054306030273,-28.164949417114258,0.2631436884403229,-32.217376708984375,-2.7740776538848877,-18.383275985717773,-20.661212921142578,-2.3513741493225098,-26.89903450012207,-12.429798126220703,-17.443557739257812,-9.40687084197998,0.041332345455884933,0.1614348847987288,2103.747589818095,1735.9091576926037,3976.4300847457625,4.0,sys0012-utt1132
-307.58294677734375,27.104736328125,-30.857213973999023,14.995879173278809,-34.809722900390625,-7.167865753173828,-15.048151016235352,-17.177335739135742,-4.648756504058838,-31.211095809936523,-11.741386413574219,-19.922847747802734,-9.334553718566895,0.0523325577378273,0.14129638671875,1966.5511414139648,1618.9803361251447,3632.6401654411766,4.0,sys0012-utt1133
-478.3812255859375,34.750370025634766,-5.143213748931885,13.443440437316895,-10.888982772827148,2.230659246444702,-3.040137767791748,-9.522542953491211,-2.8407766819000244,-17.058849334716797,-13.536147117614746,-13.81889533996582,-4.656538963317871,0.01999889872968197,0.18219721502590674,2164.002307614513,1900.32927279289,4173.818005181347,2.0,sys0012-utt1134
-323.6236267089844,25.409988403320312,-54.92784881591797,-11.895194053649902,-35.720462799072266,-3.191995143890381,-14.388453483581543,-15.693920135498047,-3.3697144985198975,-25.643131256103516,4.057595729827881,11.48782730102539,20.32262420654297,0.05365081503987312,0.18741433662280702,2053.0553545950224,1506.979054963886,3459.9780701754385,3.2,sys0012-utt1135
-320.6672668457031,27.048141479492188,-29.915266036987305,11.058985710144043,-31.848037719726562,-8.001605033874512,-17.33844757080078,-15.6160888671875,-2.650491952896118,-31.925186157226562,-13.643136978149414,-17.72878646850586,-9.856679916381836,0.05610056221485138,0.13269761029411764,1897.8072252305317,1601.98146653973,3486.328125,4.0,sys0012-utt1136
-336.0404968261719,0.41673192381858826,-29.919933319091797,11.535572052001953,-37.10612106323242,-12.018421173095703,-18.58019256591797,-15.714324951171875,-5.504014015197754,-32.93119812011719,-14.571145057678223,-15.304758071899414,4.3788838386535645,0.05393603816628456,0.14926979758522727,2113.6697272238157,1689.466300121153,3924.627130681818,4.2,sys0012-utt1137
-340.5429382324219,10.789986610412598,-35.58293533325195,7.300820350646973,-35.828826904296875,-9.589751243591309,-21.71050262451172,-13.90352725982666,-2.2024853229522705,-26.023414611816406,-3.1468417644500732,-7.654557228088379,-8.474279403686523,0.046123553067445755,0.19358056223290598,2318.216840321818,1666.9119549977338,4143.563034188034,3.0,sys0012-utt1138
-323.5574645996094,28.447128295898438,-44.01956558227539,-8.316611289978027,-36.39584732055664,0.08317930996417999,-17.556331634521484,-20.70819854736328,3.8755481243133545,-34.75699234008789,-10.060205459594727,-15.653373718261719,-2.908823013305664,0.06243099644780159,0.13412014100609757,1789.0622737744193,1515.593532497039,3270.693597560976,4.0,sys0012-utt1139
-328.66064453125,8.578508377075195,-38.21312713623047,2.5161311626434326,-40.922874450683594,-11.020435333251953,-16.648710250854492,-16.56647300720215,-11.019573211669922,-31.91964340209961,-4.247354984283447,-0.2793979048728943,21.886899948120117,0.06840219348669052,0.13991013071895425,1944.5440493344756,1577.1445116399602,3490.655637254902,3.4,sys0012-utt1140
-327.8905029296875,34.965423583984375,-21.68556022644043,-2.8249757289886475,-26.201730728149414,2.595229387283325,-17.956960678100586,-23.75959014892578,-3.263946771621704,-30.533117294311523,-14.303473472595215,-21.797765731811523,-9.38482666015625,0.046643584966659546,0.1552876938868613,1947.8485991177486,1687.85047136106,3578.0109489051097,4.0,sys0012-utt1141
-336.73748779296875,1.9770255088806152,-31.991060256958008,5.895622253417969,-36.25216293334961,-8.836730003356934,-18.604581832885742,-17.65387725830078,-0.7201499938964844,-33.104671478271484,-16.075275421142578,-15.302125930786133,3.1371445655822754,0.05891063064336777,0.14926960059171598,2057.9662485983768,1663.1768885874444,3791.512573964497,4.0,sys0012-utt1142
-343.33477783203125,30.729782104492188,-28.385000228881836,11.737183570861816,-30.73343849182129,-8.530461311340332,-17.64272689819336,-13.150586128234863,-2.6959941387176514,-29.937726974487305,-12.3224515914917,-19.47036361694336,-10.210699081420898,0.045580219477415085,0.1333984375,1920.4233246350445,1675.7239176810288,3712.5,3.2,sys0012-utt1143
-332.8194580078125,2.9327926635742188,-24.036771774291992,8.801257133483887,-38.31861114501953,-10.060140609741211,-12.828266143798828,-19.957237243652344,-6.2605299949646,-29.827850341796875,-12.7308931350708,-14.433050155639648,0.779157280921936,0.050869595259428024,0.1715420809659091,2226.6040639809016,1698.6622069229225,4029.607599431818,3.0,sys0012-utt1144
-329.9014587402344,20.229991912841797,-43.0351448059082,-2.0124173164367676,-37.1247673034668,3.601895809173584,-25.01154136657715,-16.636455535888672,4.564603328704834,-30.659469604492188,-7.795558452606201,-16.116840362548828,-9.479734420776367,0.05510257929563522,0.18865801836993243,2080.825130831489,1590.4761459518943,3771.0620777027025,4.0,sys0012-utt1145
-320.9727478027344,30.017805099487305,-32.76899719238281,-3.614630937576294,-37.20586395263672,0.1034233495593071,-17.48175811767578,-19.806865692138672,0.05660909414291382,-30.392120361328125,-8.987797737121582,-19.80849266052246,-11.000821113586426,0.05479303374886513,0.13221314055094788,1885.4418402484368,1598.020280171421,3489.8178317535544,4.2,sys0012-utt1146
-355.64337158203125,39.13362503051758,-27.780818939208984,-14.675034523010254,-39.44432067871094,5.28438663482666,-14.576581954956055,-22.663660049438477,-0.17897571623325348,-34.70092010498047,-7.0224504470825195,-15.464982032775879,-2.629635810852051,0.04313897341489792,0.1381463913690476,1821.7085366009176,1599.3012924430154,3340.3273809523807,4.0,sys0012-utt1147
-513.4480590820312,18.166574478149414,-23.041410446166992,-1.381049633026123,-13.811718940734863,-0.5457828044891357,-17.054668426513672,-2.0795867443084717,4.200322151184082,-16.943429946899414,-7.945054531097412,-8.822929382324219,-4.975378036499023,0.016044234856963158,0.2455175174689441,2627.8035107685278,1980.5150125091993,4929.153726708075,3.0,sys0012-utt1148
-316.3817138671875,37.6372184753418,-23.89659309387207,17.80638313293457,-36.2382926940918,-2.072435140609741,-20.40387725830078,-13.453084945678711,-8.461873054504395,-26.09748649597168,-12.574968338012695,-13.811969757080078,-15.256932258605957,0.057277996093034744,0.14822077623663102,1917.1938253874819,1520.463418902331,3362.8008021390374,4.2,sys0013-utt1149
-311.6827087402344,30.787254333496094,-12.259114265441895,21.66727066040039,-28.283653259277344,-11.041181564331055,-14.924004554748535,-16.18177604675293,-6.609263896942139,-28.110979080200195,-16.00690460205078,-12.126346588134766,-9.767298698425293,0.06389766931533813,0.1654728379360465,2077.375190049129,1716.4612618414822,3727.3982558139537,4.8,sys0013-utt1150
-294.58258056640625,46.210365295410156,-29.009183883666992,-7.04703426361084,-27.160846710205078,0.8953568339347839,-24.577486038208008,-16.96005630493164,1.8535418510437012,-26.884410858154297,-11.33253288269043,-15.838712692260742,-16.238338470458984,0.07448817789554596,0.14140495367809736,1801.9059549830624,1603.4690058060007,3269.6003871681414,4.2,sys0013-utt1151
-283.6570739746094,21.3071346282959,-43.07123947143555,7.362823486328125,-33.81749725341797,-12.140127182006836,-16.391544342041016,-12.984064102172852,5.300262451171875,-16.680824279785156,-2.411627769470215,-2.518521308898926,-9.183991432189941,0.06836383789777756,0.20272064208984375,2262.86715691227,1636.7468097150709,3892.7001953125,3.0,sys0013-utt1152
-310.5467529296875,8.057110786437988,-31.03781509399414,29.118255615234375,-39.023780822753906,-9.606122970581055,-22.356643676757812,-13.036799430847168,-8.941360473632812,-27.596914291381836,-12.264970779418945,-4.73093318939209,-13.87618350982666,0.060534920543432236,0.19680238381410256,2463.269558162589,1646.3283777868908,4277.176816239316,5.0,sys0013-utt1153
-300.7357177734375,35.33420944213867,-22.32247543334961,15.47026252746582,-30.35127067565918,-11.470568656921387,-26.28534507751465,-2.5478355884552,-13.881023406982422,-18.6546630859375,-14.201184272766113,-12.8741455078125,-15.3447265625,0.06133613362908363,0.14853952891791045,1956.6974831567043,1662.2333031541566,3727.028917910448,4.0,sys0013-utt1154
-330.15435791015625,1.757657527923584,-27.89678955078125,16.777687072753906,-44.11103439331055,-9.14284610748291,-15.180451393127441,-16.198261260986328,-8.844319343566895,-18.3535099029541,-12.517624855041504,-8.948853492736816,-12.303191184997559,0.0753609761595726,0.1871638808139535,2425.1190896470957,1664.1569355024599,4169.22238372093,5.0,sys0013-utt1155
-260.8613586425781,37.821014404296875,-44.710479736328125,4.627712726593018,-30.875585556030273,-5.154165744781494,-17.934646606445312,-12.480281829833984,0.8541620373725891,-18.965614318847656,-7.100283145904541,-0.145346000790596,-4.520313739776611,0.08510745316743851,0.1892361111111111,2108.4935525559204,1574.621407216216,3746.2606837606836,4.0,sys0013-utt1156
-331.3543395996094,-19.292917251586914,-35.76063919067383,19.27507781982422,-37.000858306884766,-9.69790267944336,-16.08075714111328,-13.324332237243652,-4.059421539306641,-25.79343032836914,-9.354369163513184,1.5370601415634155,1.4345719814300537,0.06497271358966827,0.21503240411931818,2670.7157707521214,1692.1935375130895,4491.512784090909,4.0,sys0013-utt1157
-451.86578369140625,34.052425384521484,0.5088900923728943,15.927406311035156,-16.602283477783203,-0.13972032070159912,-3.179311513900757,-8.564815521240234,-2.168081045150757,-9.74299144744873,-16.547870635986328,-10.06869125366211,-7.258410453796387,0.030916724354028702,0.14559461805555557,2271.6998518716346,1855.5447548591503,4267.361111111111,4.6,sys0013-utt1158
-283.62939453125,28.20805549621582,-33.06702423095703,11.150419235229492,-30.192317962646484,-8.546749114990234,-18.442264556884766,-14.974125862121582,-0.21032516658306122,-29.649250030517578,-11.351303100585938,-11.441143989562988,-8.588386535644531,0.07599396258592606,0.15110124860491073,2000.9036998649915,1653.658891537303,3681.7801339285716,4.2,sys0013-utt1159
-266.8878479003906,20.06559181213379,-29.5079345703125,12.428709030151367,-40.47309494018555,-4.858214378356934,-27.39475440979004,-8.997142791748047,-8.053715705871582,-22.79067039489746,-13.47001838684082,-9.304901123046875,-21.378564834594727,0.08538929373025894,0.1878822977228682,2187.2309613893776,1545.0696955908463,3805.656492248062,5.0,sys0013-utt1160
-320.37481689453125,45.68074035644531,-38.99898910522461,-7.376315116882324,-41.25360870361328,7.840331554412842,-15.996294975280762,-19.181713104248047,0.3411697447299957,-31.590227127075195,-8.481902122497559,-10.436064720153809,-7.144274711608887,0.07532741874456406,0.12398514093137254,1709.3941167374005,1477.135985877762,3168.236825980392,4.0,sys0013-utt1161
-281.0613708496094,33.365474700927734,-41.27165603637695,17.572721481323242,-29.043760299682617,-12.634626388549805,-19.832929611206055,-6.978391647338867,-8.310453414916992,-27.424816131591797,-13.495453834533691,-9.700827598571777,-14.569208145141602,0.06796730309724808,0.16945393880208334,2048.8782808478136,1555.814743011773,3602.0182291666665,4.0,sys0013-utt1162
-276.2322998046875,43.785675048828125,-31.23985481262207,7.229454040527344,-33.06511306762695,-7.548604488372803,-19.33755111694336,-18.686853408813477,-2.854128837585449,-29.749893188476562,-12.744105339050293,-12.522383689880371,-16.04463005065918,0.08133546262979507,0.14393939393939395,1850.2163021677334,1571.9670895536995,3423.1376262626263,4.2,sys0013-utt1163
-317.612548828125,40.40473937988281,-16.311296463012695,7.193428039550781,-25.718082427978516,-7.073731899261475,-17.539133071899414,-12.231380462646484,-5.113860130310059,-21.705778121948242,-15.67922592163086,-7.002424240112305,-15.958221435546875,0.05479032173752785,0.1755967027559055,2018.6742206832025,1673.7840134086857,3629.183070866142,4.6,sys0013-utt1164
-320.22393798828125,31.689393997192383,-29.376707077026367,-1.079959511756897,-33.78133773803711,0.3000743091106415,-19.64980697631836,-19.96143913269043,-1.6112126111984253,-23.74660873413086,-11.85313606262207,-9.930240631103516,-15.543376922607422,0.060668401420116425,0.14386956045560748,1906.000473021905,1623.2866886692243,3595.2102803738317,4.2,sys0013-utt1165
-315.1508483886719,26.49037742614746,-19.281925201416016,12.001181602478027,-40.282779693603516,-3.908316135406494,-20.14775276184082,-11.7506742477417,-10.653586387634277,-22.892715454101562,-16.003978729248047,-12.194772720336914,-17.25151252746582,0.06718657165765762,0.12285698784722222,1847.916293781494,1605.9006164428588,3649.9255952380954,4.8,sys0013-utt1166
